timestamp_utc,run_id,sample_index,story,story_len,plaintext_len,roundtrip_ok,avalanche_pct,avalanche_std,avalanche_min_bit,avalanche_max_bit,sac_avg,sac_std,sac_min_bit,sac_max_bit,bic_avg_corr,bic_max_corr,bic_std_corr,bic_pass,key_sensitivity_pct,shannon_entropy,chi2_statistic,chi2_p_value,chi2_pass,nist_p_monobit,nist_pass,ddt_max,lat_max,diff_prob,serial_corr_lag1,serial_corr_lag2,serial_corr_lag4,timing_implementation,timing_mean_ns,timing_median_ns,timing_std_ns,timing_iqr_ns,timing_cv_pct
2026-03-30T05:54:31Z,2039078462,376,她学会了唱歌。唱给鸟听。鸟飞走了。唱给自己听。自己睡着了。唱给空气听。空气没有耳朵。,42,44,1,50.6348,0.039701,0.40625,0.609375,0.506348,0.040415,0.398438,0.601562,0.006293,0.031263,0.004754,1,50.0031,7.99164,255.313,0.482692,1,0.586804,1,4,16,0.015625,-0.006734,0.01196,0.001492,C-accelerated,137824.89,134200.0,9015.15,5475.0,2.0399
2026-03-30T05:54:31Z,2039078462,377,他看了一场雪。雪很大。白了世界。第二天雪停了。世界脏了。他怀念雪。雪不怀念他。,39,44,1,49.7498,0.042812,0.382812,0.625,0.497498,0.045112,0.375,0.625,0.006267,0.037231,0.004789,1,49.8169,7.991107,272.745,0.212555,1,0.603317,1,4,16,0.015625,-0.004304,-0.003717,0.003249,C-accelerated,135135.33,135100.0,1376.49,1400.0,0.5181
2026-03-30T05:54:31Z,2039078462,378,她学会了煮红豆汤。加糖。太甜。加水。太淡。加红豆。太多。一个人吃不完。放冰箱。明天吃。,43,44,1,50.647,0.04566,0.375,0.632812,0.50647,0.044314,0.40625,0.617188,0.006153,0.035819,0.00472,1,50.6439,7.991254,267.764,0.279121,1,0.720681,1,4,16,0.015625,-0.001242,0.000577,-0.005052,C-accelerated,144962.22,140300.0,11166.69,16675.0,5.9426
2026-03-30T05:54:31Z,2039078462,379,他种了一棵枣树。枣熟了。打下来。晒干。泡茶。煮粥。送人。自己留一点。明年还能吃。,40,44,1,49.823,0.046735,0.398438,0.632812,0.49823,0.040338,0.398438,0.640625,0.006192,0.030239,0.004695,1,50.0519,7.989702,313.612,0.007172,0,0.462847,1,4,16,0.015625,-0.00782,-0.002935,0.01182,C-accelerated,136914.22,136100.0,3105.53,3900.0,1.4328
2026-03-30T05:54:31Z,2039078462,380,她每天走一万步。走了三年。瘦了。健康了。开心了。为什么走忘了。继续走。,35,44,1,49.53,0.041631,0.390625,0.617188,0.4953,0.043017,0.367188,0.59375,0.006235,0.030882,0.004715,1,50.2716,7.991639,252.358,0.535003,1,0.393466,1,4,16,0.015625,-0.009197,-0.009121,-0.00111,C-accelerated,136306.22,134550.0,4804.64,3775.0,1.4028
2026-03-30T05:54:31Z,2039078462,381,他学会了修电脑。开机。关机。蓝屏。重启。坏了。换新的。新的也会坏。旧的在角落。,39,44,1,50.1221,0.045996,0.375,0.601562,0.501221,0.04691,0.382812,0.609375,0.006192,0.031396,0.004619,1,49.7406,7.989948,307.025,0.014173,0,0.139443,1,4,16,0.015625,0.006396,0.001848,0.014751,C-accelerated,140474.89,138600.0,7088.77,6350.0,2.2908
2026-03-30T05:54:31Z,2039078462,383,他种了一盆薄荷。泡茶喝。清凉。蚊子咬了擦一下。也清凉。长太多了。送邻居。邻居也送了别的花回来。,47,44,1,50.1099,0.042306,0.40625,0.601562,0.501099,0.04576,0.375,0.601562,0.006294,0.032344,0.004749,1,50.3143,7.992071,240.652,0.731717,1,0.939199,1,4,16,0.015625,0.002514,-0.014482,-0.004567,C-accelerated,136747.33,135850.0,3495.69,3775.0,1.3894
2026-03-30T05:54:31Z,2039078462,382,她买了一个日记本。第一天写了三页。第二天写了两页。第三天写了一页。后来空白。后来丢了。后来找到了。继续写。,53,44,1,49.9939,0.046992,0.414062,0.632812,0.499939,0.039686,0.40625,0.585938,0.0062,0.031637,0.00473,1,50.2563,7.99214,241.233,0.722827,1,0.459947,1,4,16,0.015625,-0.000651,0.003177,0.005337,C-accelerated,139884.67,138900.0,8114.18,7575.0,2.7268
2026-03-30T05:54:31Z,2039078462,384,她养了一条狗。每天遛狗。狗遛她。狗老了。走不动了。她抱狗出去晒太阳。狗死了。她遛自己。,43,44,1,49.4446,0.043827,0.367188,0.59375,0.494446,0.041743,0.390625,0.585938,0.006245,0.031898,0.004728,1,50.2441,7.990911,275.747,0.177685,1,0.72783,1,4,16,0.015625,-0.00651,0.007163,0.006581,C-accelerated,140829.11,138900.0,6915.21,2375.0,0.8549
2026-03-30T05:54:31Z,2039078462,385,他学会了沉默。在争吵中沉默。在误解中沉默。在沉默中被理解。在理解中继续沉默。,38,44,1,50.8118,0.044852,0.34375,0.617188,0.508118,0.044263,0.382812,0.632812,0.006216,0.030455,0.004712,1,50.0458,7.991696,253.452,0.515619,1,0.174247,1,4,16,0.015625,0.006634,0.00849,0.007903,C-accelerated,137896.67,136050.0,5273.74,4475.0,1.6446
2026-03-30T05:54:31Z,2039078462,386,她看了一本书。讲一个男人等一个女人。等了一辈子。等到了。女人死了。书合上了。她哭了。,42,44,1,50.2625,0.046582,0.398438,0.625,0.502625,0.04327,0.40625,0.59375,0.006214,0.030517,0.004702,1,49.8077,7.991571,256.058,0.469587,1,0.745804,1,4,16,0.015625,-0.001406,0.002709,-0.001552,C-accelerated,132883.78,132600.0,1688.62,2900.0,1.0935
2026-03-30T05:54:31Z,2039078462,387,他种了玉米。玉米熟了。煮着吃。香。留几根做种。明年再种。年年有玉米吃。年年香。,39,44,1,49.6643,0.042709,0.382812,0.617188,0.496643,0.039652,0.40625,0.601562,0.006299,0.03097,0.004713,1,50.0305,7.992581,225.175,0.910873,1,0.096154,1,4,16,0.015625,-0.000105,-0.000258,-0.006081,C-accelerated,158718.89,147700.0,27002.68,27675.0,9.3687
2026-03-30T05:54:31Z,2039078462,388,她学会了煮面条。清汤面。葱油面。炸酱面。都好吃。一个人吃。吃不完。倒掉。可惜。下次少煮点。,45,44,1,50.1343,0.04351,0.390625,0.632812,0.501343,0.0418,0.375,0.609375,0.006183,0.03101,0.004697,1,50.2869,7.991235,264.995,0.320479,1,0.548052,1,4,16,0.015625,0.005619,0.001691,0.003982,C-accelerated,134742.0,134500.0,1875.55,2500.0,0.9294
2026-03-30T05:54:31Z,2039078462,389,他每天给花浇水。花开了。谢了。又开了。他老了。不能浇花了。花等他。他不来了。,38,44,1,49.8535,0.043495,0.390625,0.625,0.498535,0.044972,0.382812,0.648438,0.006253,0.030167,0.00481,1,50.0,7.991809,249.169,0.591184,1,0.939199,1,4,16,0.015625,0.007257,0.011896,0.002965,C-accelerated,149820.22,139700.0,20085.7,13100.0,4.6886
2026-03-30T05:54:31Z,2039078462,390,她买了一双拖鞋。软软的。穿着舒服。穿久了。破了。舍不得扔。缝一缝。再穿。再破。再缝。最后全是线。,48,44,1,50.2686,0.043162,0.40625,0.640625,0.502686,0.044328,0.398438,0.625,0.006275,0.029488,0.00474,1,49.9664,7.991708,253.871,0.508198,1,0.735002,1,4,16,0.015625,0.000112,-0.006367,0.018009,C-accelerated,134409.33,134200.0,1303.57,1600.0,0.5961
2026-03-30T05:54:31Z,2039078462,391,他种了葡萄。葡萄藤爬满了架子。夏天在下面乘凉。秋天吃葡萄。冬天藤枯了。春天又发芽。一年一年。,46,44,1,49.9634,0.040898,0.390625,0.609375,0.499634,0.046578,0.351562,0.625,0.006202,0.030391,0.004708,1,50.354,7.991207,270.604,0.239874,1,0.988589,1,4,16,0.015625,-0.001702,-0.008126,-0.003989,C-accelerated,142942.89,139600.0,11257.73,9375.0,3.3578
2026-03-30T05:54:31Z,2039078462,392,她养了一只仓鼠。跑轮子。跑啊跑。轮子停。它停。轮子转。它转。它死了。轮子还在。,39,44,1,50.8972,0.045858,0.398438,0.632812,0.508972,0.044486,0.40625,0.632812,0.006147,0.028796,0.004681,1,49.9207,7.991288,265.6,0.3112,1,0.570503,1,4,16,0.015625,-0.001588,-0.000643,0.008806,C-accelerated,134514.67,134300.0,1528.23,2175.0,0.8098
2026-03-30T05:54:31Z,2039078462,393,他学会了煮咖啡。每天早上煮。闻着香。喝着苦。习惯了苦。不苦反而不习惯。咖啡知道。,40,44,1,49.8901,0.041059,0.40625,0.609375,0.498901,0.046648,0.367188,0.617188,0.006162,0.027607,0.00466,1,50.2716,7.992395,230.854,0.858855,1,0.800525,1,4,16,0.015625,-0.002958,0.011042,0.014362,C-accelerated,139855.56,136000.0,9815.13,4675.0,1.7188
2026-03-30T05:54:31Z,2039078462,394,她种了玫瑰。有刺。摘花被扎。流血。花很美。值得。下次小心。又被扎。还是值得。花谢了。刺还在。,46,44,1,49.8474,0.041902,0.359375,0.59375,0.498474,0.047119,0.351562,0.601562,0.006263,0.026335,0.004675,1,50.5096,7.992181,238.743,0.759927,1,0.390828,1,4,16,0.015625,0.013104,-0.004183,-0.012575,C-accelerated,133892.67,133600.0,1324.34,1500.0,0.5614
2026-03-30T05:54:31Z,2039078462,395,他看了一部老电影。黑白片。里面的人都死了。他活着。看着他们年轻。他们也年轻过。他也年轻过。,45,44,1,49.6704,0.041485,0.40625,0.617188,0.496704,0.04448,0.375,0.617188,0.006175,0.032209,0.004728,1,49.2737,7.991828,249.146,0.591591,1,0.175763,1,4,16,0.015625,0.000382,0.01449,0.004478,C-accelerated,137851.11,137000.0,3323.12,5000.0,1.8248
2026-03-30T05:54:31Z,2039078462,396,她学会了做饭。做给女儿吃。女儿说好吃。做给女婿吃。女婿说好吃。做给外孙吃。外孙说好吃。他们都走了。她做给自己吃。不好吃。,60,44,1,49.646,0.040652,0.390625,0.59375,0.49646,0.051553,0.3125,0.601562,0.006248,0.031971,0.004709,1,50.0885,7.992821,220.055,0.944581,1,0.340356,1,4,16,0.015625,0.007652,0.002557,-0.006266,C-accelerated,134704.22,134200.0,2055.54,2600.0,0.9687
2026-03-30T05:54:31Z,2039078462,397,他养了一只八哥。会学舌。学电话铃声。学门铃声。学邻居吵架。学婴儿哭。后来不学了。沉默了。死了。世界安静了。,53,44,1,49.8962,0.041124,0.40625,0.59375,0.498962,0.04611,0.390625,0.601562,0.00628,0.028788,0.004753,1,49.8566,7.991062,270.65,0.239259,1,0.874992,1,4,16,0.015625,-0.006647,-0.001944,0.008955,C-accelerated,132378.0,131900.0,1582.36,1200.0,0.4549
2026-03-30T05:54:31Z,2039078462,398,她买了一条鱼。养在盆里。每天换水。喂食。鱼长大了。盆太小。换大盆。又长大。换鱼缸。又长大。她老了。鱼也老了。一起老。,58,44,1,49.6277,0.043967,0.390625,0.59375,0.496277,0.042331,0.398438,0.585938,0.006239,0.033459,0.004731,1,50.1678,7.992519,229.597,0.871763,1,0.289899,1,4,16,0.015625,-0.008051,-0.00575,0.000219,C-accelerated,140746.67,137100.0,7508.08,8375.0,3.0543
2026-03-30T05:54:31Z,2039078462,399,他种了丝瓜。爬满了架。结了很多丝瓜。吃不完。送邻居。邻居也吃不完。送回来。做成丝瓜络。洗碗。洗了很多年。丝瓜还在。,57,44,1,49.4873,0.043623,0.390625,0.609375,0.494873,0.045275,0.359375,0.59375,0.006204,0.028654,0.004691,1,50.0336,7.991852,247.913,0.613017,1,0.950583,1,4,16,0.015625,-0.013078,-0.004019,-0.001633,C-accelerated,134497.78,134400.0,1782.29,2400.0,0.8929
2026-03-30T05:54:31Z,2039078462,400,她每天看日落。同一个地方。同一个时间。云不同。颜色不同。心情不同。日落相同。她不同。日落在等她变老。,50,44,1,50.3113,0.048113,0.382812,0.617188,0.503113,0.043764,0.421875,0.632812,0.006214,0.028989,0.00469,1,49.7772,7.992714,222.871,0.927497,1,0.180371,1,4,16,0.015625,-0.004527,-0.007159,-0.007265,C-accelerated,137349.78,134400.0,8099.6,5000.0,1.8601
2026-03-30T05:54:31Z,2039078462,401,他学会了修自行车。修邻居的。修朋友的。修陌生人的。不收钱。收一声谢谢。谢谢听多了。不够了。收一个微笑。微笑也够了。,57,44,1,49.9084,0.039009,0.414062,0.617188,0.499084,0.042931,0.382812,0.617188,0.006283,0.033547,0.00472,1,50.1892,7.990869,278.796,0.146425,1,0.365047,1,4,16,0.015625,-0.008348,-0.012918,-0.011,C-accelerated,135558.89,135200.0,1672.62,1900.0,0.7027
2026-03-30T05:54:31Z,2039078462,402,Dia membuka jendela. Hujan baru reda. Bau tanah basah. Burung berkicau. Dia tersenyum. Hari baru.,97,44,1,49.8535,0.044148,0.398438,0.609375,0.498535,0.046392,0.382812,0.625,0.006243,0.033733,0.004644,1,49.6979,7.991959,246.33,0.640103,1,0.19147,1,4,16,0.015625,0.007744,0.003602,-0.006888,C-accelerated,148562.44,148350.0,4672.21,5850.0,1.9717
2026-03-30T05:54:31Z,2039078462,403,Dia menunggu bis setiap pagi. Bis selalu datang. Dia selalu naik. Suatu hari bis tidak datang. Dia tetap menunggu.,114,44,1,49.7925,0.043875,0.367188,0.617188,0.497925,0.043635,0.375,0.601562,0.006347,0.033001,0.004851,1,50.2625,7.990703,280.751,0.12855,1,0.357525,1,4,16,0.015625,0.00242,0.001787,0.008375,C-accelerated,138998.0,138100.0,3799.8,5350.0,1.937
2026-03-30T05:54:31Z,2039078462,404,Ibu memasak di dapur. Aroma gorengan. Anak-anak bermain di halaman. Ayah pulang kerja. Keluarga kecil. Bahagia sederhana.,121,44,1,50.3906,0.042646,0.382812,0.59375,0.503906,0.044043,0.382812,0.609375,0.006224,0.029167,0.004662,1,49.9481,7.992736,221.405,0.936819,1,0.874992,1,4,16,0.015625,0.003143,0.008612,-0.006197,C-accelerated,133243.33,132800.0,2289.12,2900.0,1.0919
2026-03-30T05:54:31Z,2039078462,405,Kucing hitam melintas. Dia berhenti. Kucing itu menatapnya. Lalu pergi. Dia terus berjalan. Teringat mantan.,108,44,1,50.0244,0.042924,0.414062,0.617188,0.500244,0.044172,0.375,0.609375,0.006246,0.029082,0.004644,1,50.0702,7.992202,236.625,0.789399,1,0.062991,1,4,16,0.015625,-0.010507,0.001477,-0.011516,C-accelerated,138043.11,136100.0,5330.18,4275.0,1.5705
2026-03-30T05:54:31Z,2039078462,406,Nenek menanam bunga. Bunga mekar. Nenek tua. Bunga tetap cantik. Nenek tersenyum melihatnya.,92,44,1,49.6826,0.041849,0.382812,0.59375,0.496826,0.043689,0.40625,0.601562,0.006185,0.027808,0.004652,1,50.1129,7.991205,268.044,0.275114,1,0.076948,1,4,16,0.015625,-0.000819,0.004909,0.00306,C-accelerated,133867.56,133000.0,1989.78,2700.0,1.015
2026-03-30T05:54:31Z,2039078462,407,"Dia menemukan surat lama. Tulisan tangannya sendiri. Kepada dirinya sepuluh tahun lalu. Surat itu berkata: ""Jangan menyerah.""",125,44,1,50.238,0.048195,0.359375,0.648438,0.50238,0.043995,0.398438,0.601562,0.006261,0.029512,0.004695,1,50.2869,7.992512,227.06,0.895387,1,0.065045,1,4,16,0.015625,-0.00808,0.01027,0.002581,C-accelerated,140285.56,137100.0,7313.45,8200.0,2.9905
2026-03-30T05:54:31Z,2039078462,408,Hujan turun deras. Dia berteduh di halte. Orang asing berbagi payung. Mereka tidak pernah bertemu lagi. Tapi dia ingat kebaikan itu.,132,44,1,48.9319,0.040275,0.390625,0.570312,0.489319,0.052051,0.351562,0.632812,0.006269,0.032179,0.004758,1,49.8718,7.991771,250.705,0.56422,1,0.640359,1,4,16,0.015625,-0.001459,0.010888,0.001467,C-accelerated,136106.67,137500.0,3358.03,6300.0,2.2909
2026-03-30T05:54:31Z,2039078462,409,Ayah mengajar naik sepeda. Anak jatuh. Bangkit lagi. Jatuh lagi. Akhirnya bisa. Ayah bangga.,92,44,1,50.5066,0.043712,0.414062,0.617188,0.505066,0.038293,0.398438,0.609375,0.006214,0.033207,0.004733,1,50.1556,7.991552,255.453,0.480231,1,0.567269,1,4,16,0.015625,-0.010799,0.011692,0.003698,C-accelerated,138710.67,137800.0,5201.6,4000.0,1.4514
2026-03-30T05:54:31Z,2039078462,410,Dia duduk di dermaga. Memandang laut. Kapal pergi. Kapal datang. Dia masih di sana. Menunggu sesuatu yang tak pasti.,116,44,1,49.8901,0.043605,0.390625,0.59375,0.498901,0.044417,0.390625,0.617188,0.00626,0.028565,0.004721,1,50.0153,7.990318,294.737,0.04411,0,0.667881,1,4,16,0.015625,0.002644,0.000282,-0.0033,C-accelerated,133478.67,133300.0,1424.0,1800.0,0.6752
2026-03-30T05:54:31Z,2039078462,411,Pasar pagi ramai. Ibu menjual sayur. Pembeli tawar-menawar. Uang receh berpindah tangan. Kehidupan berputar.,108,44,1,49.4812,0.041424,0.382812,0.609375,0.494812,0.043905,0.375,0.625,0.006248,0.030754,0.004661,1,50.0763,7.991696,253.335,0.517681,1,0.793166,1,4,16,0.015625,-0.005501,-0.000472,-0.009744,C-accelerated,146141.33,137400.0,20784.53,9400.0,3.4207
2026-03-30T05:54:31Z,2039078462,412,Dia kehilangan kunci. Tidak bisa masuk rumah. Duduk di teras. Menunggu adik pulang. Jam menunjukkan pukul sepuluh malam.,120,44,1,49.9268,0.046676,0.359375,0.617188,0.499268,0.041918,0.398438,0.585938,0.006216,0.028449,0.004635,1,50.2258,7.992908,213.679,0.97188,1,0.620035,1,4,16,0.015625,0.002453,-0.007197,0.004645,C-accelerated,134353.11,133500.0,2163.57,2400.0,0.8989
2026-03-30T05:54:31Z,2039078462,413,Kopi pagi. Koran lama. Radio menyanyikan lagu kenangan. Dia sendiri. Tapi tidak kesepian.,89,44,1,50.3052,0.04468,0.390625,0.601562,0.503052,0.041824,0.40625,0.601562,0.006227,0.032215,0.004785,1,49.8322,7.991319,264.576,0.326978,1,0.961977,1,4,16,0.015625,-0.00072,-0.00037,0.000572,C-accelerated,134143.33,133450.0,2157.35,3000.0,1.124
2026-03-30T05:54:31Z,2039078462,414,Anak kecil menangis. Ibunya menggendong. Menyanyikan lagu ninabobo. Anak tertidur. Ibu tersenyum lelah.,103,44,1,49.6216,0.046773,0.359375,0.609375,0.496216,0.043146,0.367188,0.609375,0.00619,0.029868,0.004705,1,49.9359,7.991838,247.494,0.620235,1,0.969577,1,4,16,0.015625,-2.8e-05,-0.006763,-0.004262,C-accelerated,134758.22,134650.0,1842.4,3400.0,1.2625
2026-03-30T05:54:31Z,2039078462,415,Dia berjalan di sawah. Padi menguning. Petani panen. Dia membantu. Upahnya nasi bungkus dan teh hangat.,103,44,1,49.9756,0.041923,0.398438,0.648438,0.499756,0.048198,0.390625,0.648438,0.006194,0.030886,0.004659,1,49.826,7.992617,221.917,0.933671,1,0.749416,1,4,16,0.015625,-0.001567,0.002965,0.003043,C-accelerated,137523.11,135550.0,5296.12,4600.0,1.6968
2026-03-30T05:54:31Z,2039078462,416,Gerimis. Jalanan basah. Anak sekolah berlarian. Motor melaju pelan. Lampu merah menyala. Semua berhenti.,104,44,1,49.8291,0.043388,0.367188,0.625,0.498291,0.045501,0.375,0.625,0.006226,0.030634,0.004684,1,50.0366,7.989244,324.829,0.002009,0,0.086119,1,4,16,0.015625,0.001034,-0.00516,-0.013214,C-accelerated,147624.0,133200.0,40788.03,2650.0,0.9947
2026-03-30T05:54:31Z,2039078462,417,Nenek menjahit baju. Jarum menembus kain. Benang berwarna. Kain menjadi baju. Baju dipakai cucu.,96,44,1,49.4019,0.045192,0.382812,0.601562,0.494019,0.043853,0.34375,0.578125,0.006301,0.029784,0.004753,1,50.238,7.991661,252.847,0.526343,1,0.256534,1,4,16,0.015625,0.001895,-0.006176,-0.004669,C-accelerated,134996.0,134800.0,2063.2,2200.0,0.816
2026-03-30T05:54:31Z,2039078462,418,Dia memancing di sungai. Air mengalir. Kail tak dapat ikan. Tapi dia dapat ketenangan.,86,44,1,50.5554,0.045399,0.40625,0.640625,0.505554,0.047683,0.40625,0.632812,0.006303,0.030886,0.004747,1,49.9847,7.99158,256.826,0.456133,1,0.448449,1,4,16,0.015625,-0.013001,0.012636,-0.002677,C-accelerated,133437.11,133200.0,1090.68,1100.0,0.4129
2026-03-30T05:54:31Z,2039078462,419,Ibu membelikan es krim. Anak memilih rasa coklat. Es krim meleleh di tangan. Tertawa bersama.,93,44,1,50.4272,0.044835,0.390625,0.617188,0.504272,0.045185,0.359375,0.617188,0.006234,0.027953,0.00473,1,50.0153,7.98984,308.212,0.012582,0,0.462847,1,4,16,0.015625,-0.004324,-0.001019,-0.00022,C-accelerated,137730.22,135550.0,5511.85,5900.0,2.1763
2026-03-30T05:54:31Z,2039078462,420,Ayah pulang membawa oleh-oleh. Kue kesukaan ibu. Mereka makan bersama. Sederhana tapi bermakna.,95,44,1,50.531,0.051517,0.390625,0.648438,0.50531,0.042555,0.382812,0.625,0.006158,0.031611,0.00468,1,49.7314,7.992709,219.846,0.945717,1,0.912688,1,4,16,0.015625,-0.007497,0.008136,0.000216,C-accelerated,135788.22,135700.0,1617.05,1600.0,0.5895
2026-03-30T05:54:31Z,2039078462,421,Dia menulis diary setiap malam. Hari ini sedih. Besok senang. Lusa biasa saja. Hidup memang begitu.,99,44,1,49.5667,0.042419,0.382812,0.617188,0.495667,0.042464,0.390625,0.601562,0.006329,0.033287,0.004811,1,50.2197,7.992756,219.38,0.94818,1,0.931616,1,4,16,0.015625,0.001135,-0.00198,0.010554,C-accelerated,135989.11,135100.0,3809.91,2700.0,0.9993
2026-03-30T05:54:31Z,2039078462,422,Langit senja jingga. Burung pulang ke sarang. Dia pulang ke rumah. Pulang adalah kata yang indah.,97,44,1,49.8291,0.042801,0.382812,0.617188,0.498291,0.045804,0.390625,0.609375,0.006156,0.029887,0.004687,1,49.8291,7.992928,215.284,0.966325,1,0.350101,1,4,16,0.015625,-0.002656,-0.00227,-0.001052,C-accelerated,135207.33,135200.0,995.46,1000.0,0.3698
2026-03-30T05:54:31Z,2039078462,423,"Dia memeluk ibunya erat. Air mata jatuh. Ibu usap kepalanya. ""Sudah, jangan nangis."" Semua luka sembuh.",103,44,1,50.0854,0.045953,0.390625,0.625,0.500854,0.050264,0.382812,0.632812,0.006217,0.030754,0.004696,1,50.0183,7.99126,265.251,0.316538,1,0.222301,1,4,16,0.015625,-0.003583,-0.004587,0.00275,C-accelerated,136766.67,135900.0,3395.36,4700.0,1.7292
2026-03-30T05:54:31Z,2039078462,424,Hari minggu. Sepeda berdua. Jalanan sepi. Angin menerpa. Tertawa lepas. Bahagia itu gratis.,91,44,1,49.8169,0.047113,0.375,0.609375,0.498169,0.042506,0.367188,0.609375,0.006218,0.032223,0.004718,1,49.4293,7.99109,271.046,0.234068,1,0.193095,1,4,16,0.015625,-0.004478,0.003304,-0.016031,C-accelerated,132723.56,132200.0,1734.35,1275.0,0.4822
2026-03-30T05:54:31Z,2039078462,425,Dia belajar bahasa asing. Sulit. Menyerah. Mulai lagi. Akhirnya bisa. Bangga pada diri sendiri.,95,44,1,50.1892,0.049069,0.40625,0.609375,0.501892,0.046165,0.398438,0.625,0.006235,0.02726,0.004711,1,49.9969,7.99037,291.596,0.057276,1,0.654061,1,4,16,0.015625,-0.004257,-0.005554,-0.004612,C-accelerated,136107.56,134500.0,5246.0,4400.0,1.6357
2026-03-30T05:54:31Z,2039078462,426,Kue coklat buatan sendiri. Tidak cantik. Tapi enak. Adik memuji. Ibu tersenyum. Dia bahagia.,92,44,1,50.1953,0.037772,0.414062,0.609375,0.501953,0.046374,0.390625,0.617188,0.006255,0.033081,0.004739,1,50.2228,7.991275,266.577,0.296493,1,0.560828,1,4,16,0.015625,-0.015998,-0.00077,0.005714,C-accelerated,141214.67,137150.0,9729.42,6600.0,2.4061
2026-03-30T05:54:31Z,2039078462,427,Dia menanam pohon. Menyiram setiap hari. Daun tumbuh. Bunga mekar. Lebah datang. Kehidupan baru.,96,44,1,50.7812,0.047702,0.421875,0.617188,0.507812,0.041074,0.382812,0.601562,0.006191,0.03528,0.004722,1,49.9329,7.992132,238.068,0.769536,1,0.108146,1,4,16,0.015625,0.001039,-0.008727,-0.007278,C-accelerated,145223.56,141250.0,10624.91,14375.0,5.0885
2026-03-30T05:54:31Z,2039078462,428,Cincin lama ditemukan di laci. Kenangan pernikahan. Tiga puluh tahun lalu. Sekarang sendiri. Cincin masih bersinar.,115,44,1,49.6582,0.049745,0.367188,0.625,0.496582,0.041762,0.375,0.601562,0.006313,0.034157,0.004729,1,49.7559,7.99225,236.16,0.795603,1,0.287732,1,4,16,0.015625,-0.001042,0.004167,0.012529,C-accelerated,134175.78,134300.0,1707.83,2475.0,0.9214
2026-03-30T05:54:31Z,2039078462,429,Dia menggendong anaknya yang demam. Sepanjang malam. Tidak tidur. Anak sembuh. Ibu tersenyum lelah.,99,44,1,49.9084,0.03976,0.414062,0.617188,0.499084,0.045204,0.390625,0.609375,0.006172,0.030867,0.004729,1,50.3143,7.991318,266.159,0.302753,1,0.274959,1,4,16,0.015625,-0.0073,-0.006293,0.001424,C-accelerated,138293.78,137300.0,5185.12,6675.0,2.4308
2026-03-30T05:54:31Z,2039078462,430,Bulan purnama. Dia duduk di balkon. Sendiri. Tapi tidak sepi. Bulan menemani.,77,44,1,49.8413,0.046603,0.367188,0.625,0.498413,0.048587,0.359375,0.609375,0.006261,0.029499,0.00477,1,50.0122,7.992287,234.833,0.812717,1,0.155416,1,4,16,0.015625,0.013441,-0.00492,-0.005443,C-accelerated,134558.22,134400.0,884.53,1200.0,0.4464
2026-03-30T05:54:31Z,2039078462,431,Dia belajar memasak dari YouTube. Nasi gosong. Sayur terlalu asin. Tetap dimakan. Besok coba lagi.,98,44,1,49.9146,0.049064,0.375,0.617188,0.499146,0.042187,0.382812,0.609375,0.006215,0.030985,0.00467,1,49.8291,7.992501,227.642,0.890254,1,0.749416,1,4,16,0.015625,-0.006568,0.013274,0.004615,C-accelerated,137765.33,137000.0,3368.16,4300.0,1.5693
2026-03-30T05:54:31Z,2039078462,432,"Ayah membelikan sepatu baru. Sepatu terlalu besar. ""Buat cadangan, nanti juga muat."" Setahun kemudian pas.",106,44,1,49.408,0.045247,0.34375,0.640625,0.49408,0.042351,0.375,0.59375,0.006225,0.030247,0.004682,1,49.9603,7.992138,240.186,0.738734,1,0.623403,1,4,16,0.015625,-0.01708,-0.00385,0.001715,C-accelerated,137037.11,138200.0,2942.14,4575.0,1.6552
2026-03-30T05:54:31Z,2039078462,434,Hujan disertai angin. Pohon tumbang. Jalan terhalang. Warga gotong royong. Membersihkan bersama.,96,44,1,49.8718,0.042486,0.398438,0.59375,0.498718,0.045823,0.40625,0.625,0.006238,0.02892,0.004681,1,49.7253,7.992521,227.735,0.889417,1,0.807902,1,4,16,0.015625,-0.002704,0.000124,-0.005133,C-accelerated,136946.89,134600.0,5498.85,3450.0,1.2816
2026-03-30T05:54:31Z,2039078462,433,Dia menabung koin sejak kecil. Celengan pecah. Uang dihitung. Cukup untuk beli kado ibu.,88,44,1,50.647,0.045639,0.390625,0.617188,0.50647,0.044421,0.359375,0.609375,0.006216,0.032586,0.004668,1,49.9176,7.992454,226.758,0.89799,1,0.554422,1,4,16,0.015625,-0.014135,0.001303,0.002775,C-accelerated,136989.56,135350.0,6200.5,5500.0,2.0318
2026-03-30T05:54:31Z,2039078462,435,Dia menonton film sendiri di bioskop. Kursi empuk. Layar besar. Sendiri ternyata menyenangkan.,94,44,1,49.7437,0.044378,0.390625,0.625,0.497437,0.044912,0.367188,0.601562,0.006201,0.034427,0.004717,1,49.9146,7.990871,280.471,0.131002,1,0.307631,1,4,16,0.015625,-0.001183,-0.005585,-0.004723,C-accelerated,137501.56,137000.0,2620.95,3700.0,1.3504
