timestamp_utc,run_id,sample_index,story,story_len,plaintext_len,roundtrip_ok,avalanche_pct,avalanche_std,avalanche_min_bit,avalanche_max_bit,sac_avg,sac_std,sac_min_bit,sac_max_bit,bic_avg_corr,bic_max_corr,bic_std_corr,bic_pass,key_sensitivity_pct,shannon_entropy,chi2_statistic,chi2_p_value,chi2_pass,nist_p_monobit,nist_pass,ddt_max,lat_max,diff_prob,serial_corr_lag1,serial_corr_lag2,serial_corr_lag4,timing_implementation,timing_mean_ns,timing_median_ns,timing_std_ns,timing_iqr_ns,timing_cv_pct
2026-03-30T05:40:55Z,2724667016,133,She kept a jar of apologies she never said. It was heavier every year.,70,44,1,49.9512,0.043714,0.398438,0.609375,0.499512,0.045194,0.375,0.601562,0.006132,0.028072,0.004655,1,49.823,7.991194,266.391,0.299267,1,0.623403,1,4,16,0.015625,-0.004945,0.010508,-0.003957,C-accelerated,132734.0,132600.0,1328.47,1075.0,0.4054
2026-03-30T05:40:55Z,2724667016,134,The lighthouse keeper forgot to light the lamp. A ship waited. So did fate.,75,44,1,49.6887,0.048577,0.398438,0.625,0.496887,0.041275,0.375,0.609375,0.006223,0.029755,0.004653,1,49.585,7.990303,294.319,0.045705,0,0.633553,1,4,16,0.015625,0.012414,0.002711,-0.009177,C-accelerated,133229.78,133400.0,1499.54,2000.0,0.7496
2026-03-30T05:40:55Z,2724667016,135,They spoke different languages. Understood everything.,54,44,1,49.7314,0.04481,0.359375,0.601562,0.497314,0.044004,0.40625,0.632812,0.006193,0.029302,0.004688,1,49.8199,7.992168,238.208,0.767564,1,0.977181,1,4,16,0.015625,0.005449,-0.011303,0.003767,C-accelerated,134835.56,133750.0,2260.25,2900.0,1.0841
2026-03-30T05:40:55Z,2724667016,136,The garden grew keys instead of flowers. No one knew what they opened.,70,44,1,50.7385,0.044819,0.375,0.625,0.507385,0.041355,0.421875,0.640625,0.006236,0.027955,0.004719,1,49.7986,7.990618,284.963,0.095546,1,0.826419,1,4,16,0.015625,0.001839,0.002243,0.011471,C-accelerated,137800.0,136400.0,4149.39,2675.0,0.9806
2026-03-30T05:40:55Z,2724667016,137,He wrote her name in fog on the window. It disappeared. So did she.,67,44,1,50.3052,0.045462,0.382812,0.609375,0.503052,0.044358,0.351562,0.632812,0.006309,0.028582,0.004701,1,49.8199,7.992715,222.545,0.929651,1,0.123599,1,4,16,0.015625,0.006512,0.004164,0.000776,C-accelerated,131432.67,131050.0,1329.79,1900.0,0.7249
2026-03-30T05:40:55Z,2724667016,138,The old woman fed strays. They followed her home. She called them yesterday.,76,44,1,49.4751,0.043213,0.367188,0.578125,0.494751,0.040877,0.414062,0.585938,0.006198,0.030021,0.004665,1,49.9512,7.991997,243.84,0.681514,1,0.492402,1,4,16,0.015625,-0.008675,-0.00155,-0.016765,C-accelerated,133916.67,134700.0,2518.65,4500.0,1.6704
2026-03-30T05:40:55Z,2724667016,139,A book fell off the shelf. Opened to a page about a book falling off a shelf.,77,44,1,50.0427,0.042638,0.390625,0.601562,0.500427,0.046736,0.351562,0.601562,0.006176,0.03216,0.00464,1,50.2197,7.991015,276.608,0.168433,1,0.807902,1,4,16,0.015625,0.003442,-0.008509,0.007704,C-accelerated,130894.44,130700.0,1366.09,1000.0,0.3826
2026-03-30T05:40:55Z,2724667016,140,The phone booth rang. No one was inside. It kept ringing.,57,44,1,50.2991,0.040655,0.398438,0.609375,0.502991,0.041891,0.390625,0.59375,0.006249,0.03079,0.004717,1,50.0732,7.992522,227.503,0.891501,1,0.098075,1,4,16,0.015625,0.010549,-0.009873,-0.003458,C-accelerated,131777.78,131700.0,2123.49,2700.0,1.0251
2026-03-30T05:40:55Z,2724667016,141,She painted her dreams. They came true. She stopped dreaming.,61,44,1,50.0854,0.044024,0.382812,0.625,0.500854,0.042738,0.390625,0.609375,0.00623,0.029284,0.004682,1,49.5544,7.991004,276.585,0.168678,1,0.370117,1,4,16,0.015625,0.004905,-0.006102,0.010909,C-accelerated,133630.44,133600.0,1054.11,1600.0,0.5988
2026-03-30T05:40:55Z,2724667016,142,The mountain had waited millions of years. It could wait one more.,66,44,1,49.6399,0.049775,0.359375,0.640625,0.496399,0.047158,0.398438,0.601562,0.006263,0.032444,0.00471,1,49.9237,7.991583,256.617,0.459795,1,0.871236,1,4,16,0.015625,-0.004125,0.000586,0.007234,C-accelerated,131881.78,131700.0,1081.8,1300.0,0.4935
2026-03-30T05:40:55Z,2724667016,143,"He found a message in a bottle. It said ""I'm still waiting.""",60,44,1,49.3835,0.048156,0.382812,0.59375,0.493835,0.043385,0.390625,0.609375,0.006142,0.033481,0.004715,1,50.4639,7.990557,285.498,0.091865,1,0.471609,1,4,16,0.015625,-0.000328,0.002404,0.00038,C-accelerated,133301.56,133450.0,1272.8,1900.0,0.7119
2026-03-30T05:40:55Z,2724667016,144,The clockmaker repaired time. Couldn't fix his own.,51,44,1,50.1709,0.041258,0.40625,0.625,0.501709,0.047461,0.34375,0.585938,0.006178,0.02992,0.004692,1,50.1068,7.992892,215.145,0.96684,1,0.774848,1,4,16,0.015625,-0.007984,-0.000793,0.004627,C-accelerated,136331.56,135600.0,5331.67,7000.0,2.5811
2026-03-30T05:40:55Z,2724667016,145,She wore her mother's wedding dress. It fit perfectly. Her mother's ghost smiled.,81,44,1,50.3601,0.04789,0.359375,0.617188,0.503601,0.043683,0.398438,0.609375,0.006213,0.0299,0.004686,1,50.0214,7.992452,229.434,0.873378,1,0.935407,1,4,16,0.015625,-0.006189,0.000667,0.002748,C-accelerated,132880.22,132550.0,1177.09,1100.0,0.4149
2026-03-30T05:40:55Z,2724667016,146,The river remembered every stone. Carried their stories to the sea.,67,44,1,50.4578,0.043229,0.398438,0.632812,0.504578,0.046318,0.375,0.617188,0.006159,0.027813,0.004678,1,50.2625,7.991246,266.927,0.291327,1,0.108146,1,4,16,0.015625,0.008147,0.002326,-0.006286,C-accelerated,131553.33,131400.0,1406.84,1475.0,0.5613
2026-03-30T05:40:55Z,2724667016,147,He collected shadows. Had hundreds. None were his own.,54,44,1,50.4639,0.044756,0.375,0.632812,0.504639,0.043239,0.398438,0.601562,0.006251,0.026356,0.00466,1,50.3448,7.992557,227.759,0.889207,1,0.852503,1,4,16,0.015625,0.00735,-0.007456,-0.003142,C-accelerated,132106.0,131900.0,990.97,1175.0,0.4454
2026-03-30T05:40:55Z,2724667016,148,The last phone booth in the city waited for a call that never came.,67,44,1,50.0977,0.0473,0.390625,0.640625,0.500977,0.047562,0.367188,0.664062,0.006237,0.034904,0.004697,1,49.7131,7.99189,248.099,0.609798,1,0.451308,1,4,16,0.015625,-0.013719,0.005138,0.005037,C-accelerated,135331.78,131850.0,10553.93,4100.0,1.5548
2026-03-30T05:40:55Z,2724667016,149,She baked bread for the neighbors who never thanked her. Kept baking.,69,44,1,49.6155,0.041776,0.390625,0.585938,0.496155,0.046804,0.382812,0.601562,0.00619,0.029699,0.004682,1,49.9481,7.990882,274.886,0.187271,1,0.685315,1,4,16,0.015625,-8.6e-05,-0.002831,0.000901,C-accelerated,132074.89,132300.0,1279.62,2300.0,0.8692
2026-03-30T05:40:55Z,2724667016,150,The tree grew through the abandoned house. Claimed it back.,59,44,1,49.3774,0.047122,0.390625,0.609375,0.493774,0.041275,0.390625,0.601562,0.006291,0.030142,0.004709,1,49.8474,7.990994,276.166,0.173142,1,0.859987,1,4,16,0.015625,-0.003835,-0.010234,-0.015464,C-accelerated,133024.0,132600.0,1360.28,1400.0,0.5279
2026-03-30T05:40:55Z,2724667016,151,He whispered secrets to the wind. The wind told everyone.,57,44,1,49.6582,0.039701,0.398438,0.609375,0.496582,0.049485,0.34375,0.632812,0.006244,0.032568,0.004666,1,50.2625,7.992358,232.716,0.838259,1,0.161038,1,4,16,0.015625,0.001405,0.007172,-0.004684,C-accelerated,134107.78,134300.0,1294.09,1200.0,0.4468
2026-03-30T05:40:55Z,2724667016,152,The photograph faded. The memory didn't.,40,44,1,49.3591,0.041563,0.367188,0.617188,0.493591,0.041849,0.359375,0.585938,0.006197,0.028734,0.004721,1,49.6735,7.992297,236.3,0.793752,1,0.031175,1,4,16,0.015625,0.011585,0.016304,0.001187,C-accelerated,132822.22,131300.0,4449.65,2900.0,1.1043
2026-03-30T05:40:55Z,2724667016,153,She built a boat in the desert. Waited for rain.,48,44,1,49.5239,0.045157,0.351562,0.585938,0.495239,0.043358,0.375,0.585938,0.006296,0.034242,0.004703,1,50.1434,7.991757,250.263,0.572007,1,0.059045,1,4,16,0.015625,0.001907,0.00241,0.006972,C-accelerated,133218.89,133000.0,1127.35,1400.0,0.5263
2026-03-30T05:40:55Z,2724667016,154,The radio played static. She heard songs anyway.,48,44,1,50.1099,0.046974,0.375,0.648438,0.501099,0.041739,0.398438,0.59375,0.006191,0.028072,0.004687,1,49.2584,7.992824,216.518,0.961492,1,0.260553,1,4,16,0.015625,0.001805,-0.013139,0.009405,C-accelerated,131830.67,131600.0,1166.55,1100.0,0.4179
2026-03-30T05:40:55Z,2724667016,155,He counted stars. Lost count. Started over.,43,44,1,49.823,0.046294,0.359375,0.601562,0.49823,0.04439,0.398438,0.601562,0.006259,0.028333,0.004724,1,49.8474,7.991504,258.06,0.434692,1,0.538566,1,4,16,0.015625,-0.000201,-0.000501,0.005818,C-accelerated,133543.33,133600.0,1599.93,2200.0,0.8234
2026-03-30T05:40:55Z,2724667016,156,The door had no handle. Only the other side.,44,44,1,50.6775,0.049712,0.375,0.640625,0.506775,0.045548,0.359375,0.640625,0.006271,0.031749,0.004725,1,50.116,7.991552,255.919,0.47204,1,0.008741,0,4,16,0.015625,-0.000747,0.003792,0.002966,C-accelerated,133226.67,131900.0,3858.09,2375.0,0.9003
2026-03-30T05:40:55Z,2724667016,157,She wrote letters to herself at twenty. Burned them at fifty.,61,44,1,50.0549,0.043577,0.398438,0.617188,0.500549,0.047794,0.34375,0.601562,0.006174,0.031611,0.00471,1,49.6918,7.990507,287.942,0.076439,1,0.372668,1,4,16,0.015625,0.005985,0.008796,-0.007592,C-accelerated,131884.22,131900.0,1316.31,1700.0,0.6444
2026-03-30T05:40:55Z,2724667016,158,The cat sat on the windowsill. Watched nothing. Saw everything.,63,44,1,49.3774,0.043524,0.375,0.59375,0.493774,0.042132,0.390625,0.601562,0.006262,0.033803,0.004714,1,49.6613,7.990587,288.803,0.071518,1,0.822708,1,4,16,0.015625,-0.009828,-0.000525,0.007049,C-accelerated,131791.78,131700.0,901.04,900.0,0.3417
2026-03-30T05:40:55Z,2724667016,159,He collected regrets. Traded them for dreams. Got cheated.,58,44,1,49.6765,0.045076,0.359375,0.601562,0.496765,0.045361,0.375,0.601562,0.006232,0.032361,0.004661,1,49.5483,7.991795,250.845,0.561757,1,0.674834,1,4,16,0.015625,-0.004764,-0.011225,0.00207,C-accelerated,134575.78,133800.0,2586.68,1000.0,0.3737
2026-03-30T05:40:55Z,2724667016,160,The mirror asked who she was. She didn't know anymore.,54,44,1,50.1343,0.041514,0.359375,0.585938,0.501343,0.044303,0.40625,0.625,0.006189,0.029082,0.004671,1,49.7253,7.990654,286.057,0.088143,1,0.289899,1,4,16,0.015625,0.008783,-0.00029,-0.001823,C-accelerated,132430.0,131900.0,1561.63,1400.0,0.5307
2026-03-30T05:40:55Z,2724667016,161,Rain fell upward. Gravity apologized. Too late.,47,44,1,50.5005,0.043308,0.398438,0.609375,0.505005,0.044972,0.390625,0.609375,0.006151,0.028925,0.004703,1,50.0793,7.99164,255.942,0.471631,1,0.396114,1,4,16,0.015625,-0.01041,-0.003565,-0.007555,C-accelerated,137112.0,137100.0,2250.9,1900.0,0.6929
2026-03-30T05:40:55Z,2724667016,162,She kept a garden of lies. They bloomed beautifully.,52,44,1,50.4089,0.044161,0.40625,0.601562,0.504089,0.0407,0.390625,0.601562,0.006272,0.030679,0.004706,1,50.3723,7.991446,260.876,0.386798,1,0.516756,1,4,16,0.015625,-0.006633,-0.000733,0.005812,C-accelerated,131702.67,131500.0,1126.72,1375.0,0.5228
2026-03-30T05:40:55Z,2724667016,163,The last letter never arrived. Arrived anyway.,46,44,1,49.9023,0.045575,0.351562,0.632812,0.499023,0.044805,0.398438,0.617188,0.006165,0.03203,0.004651,1,50.4242,7.993022,211.305,0.978718,1,0.532287,1,4,16,0.015625,0.005601,0.005429,0.001591,C-accelerated,132242.0,132200.0,685.36,875.0,0.3309
2026-03-30T05:40:55Z,2724667016,164,He built a house of cards. Lived in it for years.,49,44,1,49.408,0.042508,0.390625,0.601562,0.49408,0.045614,0.335938,0.601562,0.006159,0.032074,0.004657,1,50.2533,7.989848,310.353,0.010108,0,0.414952,1,4,16,0.015625,-0.000143,-0.000692,0.003894,C-accelerated,132630.22,132500.0,1841.9,2300.0,0.8679
2026-03-30T05:40:55Z,2724667016,165,The clock ticked backward. She got younger. Lonelier.,53,44,1,49.8047,0.046157,0.351562,0.601562,0.498047,0.042802,0.40625,0.59375,0.006164,0.02859,0.004605,1,49.7681,7.991095,270.161,0.245764,1,0.654061,1,4,16,0.015625,0.009007,0.000868,-0.002514,C-accelerated,133774.0,133600.0,1351.66,1400.0,0.524
2026-03-30T05:40:55Z,2724667016,166,She spoke to ghosts. They listened. Didn't answer.,50,44,1,50.7019,0.044289,0.382812,0.609375,0.507019,0.042811,0.382812,0.640625,0.006252,0.030082,0.004771,1,49.7253,7.99212,239.697,0.746008,1,0.95438,1,4,16,0.015625,-0.009838,0.006291,0.009002,C-accelerated,132191.78,132000.0,1357.48,2100.0,0.7955
2026-03-30T05:40:55Z,2724667016,167,The map showed places that didn't exist. She went anyway.,57,44,1,49.1455,0.044091,0.351562,0.59375,0.491455,0.041849,0.359375,0.59375,0.006256,0.029412,0.004756,1,49.8474,7.992939,213.748,0.971655,1,0.092402,1,4,16,0.015625,-0.017009,-0.002485,0.01176,C-accelerated,132701.33,132400.0,1366.49,2300.0,0.8686
2026-03-30T05:40:55Z,2724667016,168,He collected silences. Had a library of them.,45,44,1,50.3235,0.045894,0.40625,0.617188,0.503235,0.044189,0.382812,0.625,0.00631,0.030914,0.004722,1,50.3418,7.991284,264.483,0.328431,1,0.815297,1,4,16,0.015625,-0.005278,0.015742,-0.001921,C-accelerated,132940.67,132600.0,1909.38,2600.0,0.9804
2026-03-30T05:40:55Z,2724667016,169,The candle burned at both ends. Lit the whole room.,51,44,1,49.7131,0.042059,0.40625,0.601562,0.497131,0.045783,0.382812,0.640625,0.006232,0.029623,0.004719,1,49.4629,7.992721,221.521,0.936113,1,0.742198,1,4,16,0.015625,-0.013047,-0.00939,0.001045,C-accelerated,133707.56,133400.0,2104.86,1875.0,0.7028
2026-03-30T05:40:55Z,2724667016,170,She kept a box of yesterdays. Never opened it.,46,44,1,50.0549,0.042547,0.421875,0.59375,0.500549,0.046632,0.382812,0.601562,0.006228,0.028365,0.00471,1,50.1099,7.992123,239.069,0.755217,1,0.28343,1,4,16,0.015625,-0.006201,0.003688,-0.002558,C-accelerated,132446.0,132000.0,1503.99,2500.0,0.947
2026-03-30T05:40:55Z,2724667016,171,The echo replied differently each time. Lied beautifully.,57,44,1,50.0916,0.045267,0.398438,0.59375,0.500916,0.045644,0.398438,0.625,0.006138,0.033788,0.00472,1,50.0519,7.991768,252.684,0.52923,1,0.24281,1,4,16,0.015625,-0.002225,0.003683,-0.007487,C-accelerated,132582.22,131900.0,2707.79,2600.0,0.9856
2026-03-30T05:40:55Z,2724667016,172,He planted trees he'd never sit under. Planted anyway.,54,44,1,50.0061,0.03718,0.390625,0.617188,0.500061,0.042763,0.359375,0.609375,0.006088,0.036004,0.004569,1,50.0031,7.990966,275.677,0.17845,1,0.225935,1,4,16,0.015625,-0.00213,-0.008412,-0.001467,C-accelerated,132352.22,132400.0,1168.65,1700.0,0.642
2026-03-30T05:40:55Z,2724667016,173,The photograph smiled at her. She smiled back.,46,44,1,49.4141,0.041969,0.3125,0.617188,0.494141,0.044377,0.390625,0.632812,0.006237,0.032667,0.004689,1,50.0031,7.990199,296.529,0.037801,0,0.745804,1,4,16,0.015625,-0.00662,-0.001474,0.004359,C-accelerated,132974.0,132900.0,1096.63,1600.0,0.602
2026-03-30T05:40:55Z,2724667016,174,She counted heartbeats. Lost track. Found peace.,48,44,1,49.7742,0.047813,0.390625,0.609375,0.497742,0.046601,0.382812,0.601562,0.006201,0.033601,0.004667,1,49.8688,7.989393,321.408,0.003006,0,0.004769,0,4,16,0.015625,3.6e-05,0.003631,0.005387,C-accelerated,132959.11,133100.0,1117.23,2100.0,0.7889
2026-03-30T05:40:55Z,2724667016,175,The key fit no lock. She carried it forever.,44,44,1,49.8169,0.041449,0.414062,0.609375,0.498169,0.047123,0.398438,0.617188,0.006266,0.029181,0.004777,1,50.2655,7.991257,264.948,0.321198,1,0.398773,1,4,16,0.015625,0.001177,0.001494,-5e-06,C-accelerated,133784.0,133600.0,2189.1,2075.0,0.7766
2026-03-30T05:40:55Z,2724667016,176,He painted the sky. The real one felt jealous.,46,44,1,50.5615,0.046414,0.375,0.601562,0.505615,0.04142,0.375,0.601562,0.006183,0.034404,0.004668,1,50.1831,7.991132,270.813,0.237113,1,0.385585,1,4,16,0.015625,0.006572,-0.009146,-0.006508,C-accelerated,131741.78,131450.0,1308.97,1600.0,0.6086
2026-03-30T05:40:55Z,2724667016,177,She collected goodbyes. Never said one herself.,47,44,1,50.3052,0.041721,0.390625,0.609375,0.503052,0.045797,0.375,0.640625,0.006291,0.028936,0.004706,1,50.2716,7.990663,283.194,0.108514,1,0.969577,1,4,16,0.015625,0.00304,0.002785,0.002635,C-accelerated,133040.89,132900.0,1021.79,900.0,0.3386
2026-03-30T05:40:55Z,2724667016,178,The stone skipped seven times. The lake remembered.,51,44,1,49.9512,0.047388,0.359375,0.625,0.499512,0.04311,0.382812,0.59375,0.006201,0.030808,0.004699,1,50.0305,7.991193,269.347,0.256832,1,0.459947,1,4,16,0.015625,3.8e-05,0.001688,0.013144,C-accelerated,133812.67,134100.0,1326.23,1200.0,0.4474
2026-03-30T05:40:55Z,2724667016,179,He listened to rain. Heard his mother's voice.,46,44,1,50.1526,0.044432,0.375,0.625,0.501526,0.04488,0.398438,0.601562,0.006085,0.03063,0.004699,1,49.6826,7.990782,283.59,0.105504,1,0.961977,1,4,16,0.015625,-0.008652,0.00416,0.013683,C-accelerated,132116.67,131850.0,1462.15,2200.0,0.8343
2026-03-30T05:40:55Z,2724667016,180,She kept a jar of silence. Opened it on noisy days.,51,44,1,50.0977,0.044634,0.375,0.609375,0.500977,0.044869,0.382812,0.609375,0.006243,0.028045,0.004685,1,49.881,7.991644,253.033,0.523043,1,0.871236,1,4,16,0.015625,-0.01118,0.000381,-0.009959,C-accelerated,132600.67,132400.0,1218.59,1800.0,0.6798
2026-03-30T05:40:55Z,2724667016,181,The last candle in the world. No one to light it.,49,44,1,50.0854,0.045911,0.375,0.601562,0.500854,0.044315,0.382812,0.601562,0.006278,0.030786,0.004697,1,50.1465,7.990661,285.777,0.089989,1,0.17274,1,4,16,0.015625,-0.001194,0.004765,-0.007085,C-accelerated,133049.56,132500.0,1875.68,1900.0,0.717
2026-03-30T05:40:55Z,2724667016,182,He followed his shadow. It led him home.,40,44,1,50.1221,0.042863,0.351562,0.617188,0.501221,0.047093,0.398438,0.632812,0.00622,0.030886,0.004748,1,49.8535,7.993379,201.693,0.994106,1,0.495412,1,4,16,0.015625,0.000779,0.002768,0.002611,C-accelerated,133040.0,132800.0,1296.06,2500.0,0.9413
2026-03-30T05:40:55Z,2724667016,183,She wrote in disappearing ink. Her words lasted longest.,56,44,1,49.4629,0.047156,0.390625,0.601562,0.494629,0.049224,0.351562,0.609375,0.006136,0.029514,0.0047,1,50.1526,7.993046,211.561,0.978053,1,0.958178,1,4,16,0.015625,-0.001555,0.002546,-0.008005,C-accelerated,134000.67,134000.0,1790.92,1700.0,0.6343
2026-03-30T05:40:55Z,2724667016,184,The clock struck thirteen. Everyone pretended not to hear.,58,44,1,49.3469,0.046903,0.390625,0.632812,0.493469,0.046944,0.390625,0.609375,0.006176,0.031249,0.004623,1,50.2777,7.99118,265.414,0.314042,1,0.890041,1,4,16,0.015625,0.000527,0.000144,0.002502,C-accelerated,133421.33,133100.0,2216.56,2600.0,0.9767
2026-03-30T05:40:55Z,2724667016,185,She planted silence. Harvested peace. Ate alone.,48,44,1,50.5737,0.044447,0.367188,0.609375,0.505737,0.047093,0.382812,0.648438,0.006112,0.028059,0.004633,1,50.1343,7.991304,266.508,0.297531,1,0.011672,1,4,16,0.015625,0.006962,0.011086,-0.010056,C-accelerated,132654.67,132850.0,1948.95,2700.0,1.0162
2026-03-30T05:40:55Z,2724667016,186,He collected dawns. Had hundreds. None the same.,48,44,1,50.8057,0.045763,0.40625,0.617188,0.508057,0.046476,0.390625,0.632812,0.006229,0.031249,0.004658,1,50.0885,7.99151,258.897,0.420271,1,0.87875,1,4,16,0.015625,-0.00625,0.004613,0.000393,C-accelerated,133454.44,133000.0,1294.09,2200.0,0.8271
2026-03-30T05:40:55Z,2724667016,187,The mirror showed the future. She looked away.,46,44,1,50.1526,0.047982,0.382812,0.601562,0.501526,0.043014,0.367188,0.59375,0.006218,0.032397,0.004731,1,49.6582,7.991385,259.828,0.40441,1,0.48046,1,4,16,0.015625,-0.003252,0.00437,0.001489,C-accelerated,133035.56,132500.0,1490.38,1200.0,0.4528
2026-03-30T05:40:55Z,2724667016,188,She counted steps on the moon. One. Two. Forever.,49,44,1,50.5615,0.04808,0.382812,0.609375,0.505615,0.049129,0.382812,0.671875,0.006221,0.02772,0.00472,1,50.0214,7.991368,261.597,0.374823,1,0.532287,1,4,16,0.015625,0.002383,-0.005274,0.00737,C-accelerated,133790.0,133700.0,2305.62,4700.0,1.7577
2026-03-30T05:40:55Z,2724667016,189,He built a ladder to clouds. Reached himself.,45,44,1,49.4385,0.043256,0.390625,0.601562,0.494385,0.042656,0.414062,0.617188,0.006235,0.029235,0.004624,1,49.9054,7.991239,269.719,0.251737,1,0.340356,1,4,16,0.015625,0.005965,0.001291,0.001052,C-accelerated,132731.56,132500.0,1657.48,1700.0,0.6415
2026-03-30T05:40:55Z,2724667016,190,The photograph developed backward. Showed what was lost.,56,44,1,50.7507,0.040811,0.40625,0.59375,0.507507,0.039637,0.421875,0.609375,0.006269,0.027724,0.004701,1,50.0031,7.991715,252.893,0.525518,1,0.977181,1,4,16,0.015625,-0.015612,0.005178,0.006904,C-accelerated,133095.33,132700.0,1312.39,2100.0,0.7913
2026-03-30T05:40:55Z,2724667016,191,She kept a river in her pocket. Drank when thirsty.,51,44,1,50.1648,0.036181,0.421875,0.601562,0.501648,0.036168,0.390625,0.59375,0.006278,0.0354,0.004762,1,50.4669,7.991448,260.41,0.394593,1,0.681814,1,4,16,0.015625,-0.000641,0.01538,-0.000998,C-accelerated,132774.0,132500.0,952.66,975.0,0.3679
2026-03-30T05:40:55Z,2724667016,192,He listened to stones. They told mountains' secrets.,52,44,1,49.585,0.044857,0.390625,0.65625,0.49585,0.039727,0.382812,0.59375,0.006215,0.030698,0.004679,1,49.9176,7.991973,243.212,0.691682,1,0.326067,1,4,16,0.015625,0.002271,-0.006445,0.000216,C-accelerated,132505.56,132200.0,1642.99,2500.0,0.9455
2026-03-30T05:40:55Z,2724667016,193,She painted with light. Darkness envied her.,44,44,1,49.8291,0.043988,0.382812,0.59375,0.498291,0.044398,0.398438,0.59375,0.006306,0.029911,0.004713,1,49.939,7.992887,217.775,0.956023,1,0.749416,1,4,16,0.015625,0.005541,0.008933,-0.013808,C-accelerated,132752.22,132700.0,1389.93,1600.0,0.6029
2026-03-30T05:40:55Z,2724667016,194,The last question. No one left to ask.,38,44,1,49.9451,0.045755,0.398438,0.617188,0.499451,0.039646,0.390625,0.59375,0.006257,0.032718,0.0047,1,50.2808,7.992182,236.951,0.784997,1,0.052344,1,4,16,0.015625,0.00344,-0.004244,0.003201,C-accelerated,133312.67,133600.0,1322.45,2175.0,0.814
2026-03-30T05:40:55Z,2724667016,195,He collected endings. Never reached his own.,44,44,1,50.3479,0.045142,0.367188,0.609375,0.503479,0.049889,0.34375,0.625,0.006158,0.035141,0.004639,1,50.7874,7.990809,280.983,0.126533,1,0.001149,0,4,16,0.015625,0.009302,-0.00328,-0.005803,C-accelerated,132285.56,132100.0,1140.83,1200.0,0.4542
2026-03-30T05:40:55Z,2724667016,196,She wrote her name in water. It stayed.,39,44,1,50.5188,0.041984,0.382812,0.609375,0.505188,0.043094,0.375,0.648438,0.006195,0.039214,0.004732,1,50.1801,7.991683,252.195,0.537889,1,0.240892,1,4,16,0.015625,0.004654,-0.010841,-0.000343,C-accelerated,132504.0,132500.0,1225.95,1800.0,0.6792
2026-03-30T05:40:55Z,2724667016,197,The echo remembered her voice. Kept it.,39,44,1,49.6826,0.040928,0.335938,0.625,0.496826,0.044682,0.375,0.609375,0.006285,0.03135,0.004732,1,49.9939,7.99207,239.372,0.750804,1,0.564044,1,4,16,0.015625,0.013898,0.002945,0.005255,C-accelerated,133891.78,133750.0,1074.43,1075.0,0.4019
2026-03-30T05:40:55Z,2724667016,198,He counted breaths. Stopped. Started again.,43,44,1,50.2625,0.044733,0.40625,0.65625,0.502625,0.04614,0.40625,0.617188,0.006194,0.030766,0.004645,1,50.0275,7.991417,263.133,0.349812,1,0.428726,1,4,16,0.015625,-7e-06,-0.004982,0.012601,C-accelerated,133688.22,132800.0,3784.29,2875.0,1.0825
2026-03-30T05:40:55Z,2724667016,199,She built a house of whispers. Lived loudly.,44,44,1,50.2014,0.046139,0.398438,0.625,0.502014,0.044776,0.359375,0.601562,0.006227,0.034219,0.004693,1,50.351,7.991561,258.223,0.431878,1,0.908908,1,4,16,0.015625,0.006458,-0.010272,-0.00258,C-accelerated,132728.22,132600.0,1331.79,1300.0,0.4902
2026-03-30T05:40:55Z,2724667016,200,The clock had no hands. Perfect time.,37,44,1,50.2014,0.043556,0.382812,0.632812,0.502014,0.040657,0.414062,0.601562,0.006204,0.030673,0.004668,1,50.177,7.991193,269.393,0.256192,1,0.309897,1,4,16,0.015625,-0.000958,0.005847,-0.018131,C-accelerated,132029.78,131500.0,1709.31,1875.0,0.7129
2026-03-30T05:40:55Z,2724667016,201,She planted memories. Harvested dreams. Fed strangers.,54,44,1,50.4517,0.041623,0.382812,0.625,0.504517,0.045957,0.390625,0.632812,0.006252,0.028007,0.004766,1,49.6521,7.993235,206.161,0.988945,1,0.890041,1,4,16,0.015625,0.000871,0.013005,0.004873,C-accelerated,133670.0,133400.0,1395.17,1400.0,0.5247
2026-03-30T05:40:55Z,2724667016,202,He collected storms. Released them gently.,42,44,1,50.1404,0.043928,0.398438,0.601562,0.501404,0.044596,0.359375,0.617188,0.006179,0.029304,0.004623,1,49.5728,7.990696,284.009,0.102386,1,0.414952,1,4,16,0.015625,-0.004379,0.00028,-0.004771,C-accelerated,134226.89,134300.0,1435.83,1500.0,0.5585
2026-03-30T05:40:55Z,2724667016,203,The mirror forgave everything. She couldn't.,44,44,1,50.47,0.045359,0.382812,0.632812,0.5047,0.04451,0.398438,0.609375,0.006199,0.032555,0.004728,1,50.4608,7.992114,240.605,0.732422,1,0.017365,1,4,16,0.015625,-0.003311,0.008065,-0.001967,C-accelerated,132879.11,132500.0,1403.09,2200.0,0.8302
2026-03-30T05:40:55Z,2724667016,204,She counted waves. Drowned in numbers.,38,44,1,49.3286,0.047739,0.359375,0.59375,0.493286,0.043054,0.398438,0.640625,0.006264,0.026409,0.004703,1,49.6918,7.991967,242.793,0.69839,1,0.935407,1,4,16,0.015625,-0.001606,0.010837,0.007408,C-accelerated,134499.56,133700.0,4798.62,2600.0,0.9723
